Código da Instituição,Nome da Instituição,Categoria Administrativa,Organização Acadêmica,Código do Curso de Graduação,Nome do Curso de Graduação,Código da Região Geográfica do Curso,Código da Unidade Federativa do Curso,Código do Município do Curso,Grau Acadêmico,Modalidade de Ensino,Código da área do Curso segundo a classificação CINE BRASIL,Nome da área do Curso segundo a classificação CINE BRASIL,Código da Grande Área do Curso segundo a classificação CINE BRASIL,Nome da Grande Área do Curso segundo a classificação CINE BRASIL,Ano de Ingresso,Ano de Referência,Prazo de Integralização em Anos,Ano de Integralização do Curso,Prazo de Acompanhamento do Curso em anos,Ano Máximo de Acompanhamento do Curso,Quantidade de Ingressantes no Curso,Quantidade de Permanência no Curso no ano de referência,Quantidade de Concluintes no Curso no ano de referência,Quantidade de Desistência no Curso no ano de referência,Quantidade de Falecimentos no Curso no ano de referência,Indicadores de Trajetória,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Taxa de Permanência - TAP,Taxa de Conclusão Acumulada - TCA,Taxa de Desistência Acumulada - TDA,Taxa de Conclusão Anual - TCAN,Taxa de Desistência Anual - TADA
CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
402,CENTRO UNIVERSITÁRIO DE BRASÍLIA,5,2,1180418,ENGENHARIA ELÉTRICA,5,53,5300108,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,37,14,5,11,0,"37,8","21,6","40,5","13,5","29,7"
402,CENTRO UNIVERSITÁRIO DE BRASÍLIA,5,2,1191652,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,72,70,2,0,0,"97,2","2,8","0,0","2,8","0,0"
402,CENTRO UNIVERSITÁRIO DE BRASÍLIA,5,2,1191652,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,72,65,1,4,0,"90,3","4,2","5,6","1,4","5,6"
402,CENTRO UNIVERSITÁRIO DE BRASÍLIA,5,2,1191652,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,72,56,8,1,0,"77,8","15,3","6,9","11,1","1,4"
402,CENTRO UNIVERSITÁRIO DE BRASÍLIA,5,2,1191652,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,72,49,5,2,0,"68,1","22,2","9,7","6,9","2,8"
402,CENTRO UNIVERSITÁRIO DE BRASÍLIA,5,2,1191652,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,72,17,19,13,0,"23,6","48,6","27,8","26,4","18,1"
403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,5,1,118424,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,77,71,0,6,0,"92,2","0,0","7,8","0,0","7,8"
403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,5,1,118424,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,77,54,1,16,0,"70,1","1,3","28,6","1,3","20,8"
403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,5,1,118424,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,77,38,2,14,0,"49,4","3,9","46,8","2,6","18,2"
403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,5,1,118424,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,77,31,1,6,0,"40,3","5,2","54,5","1,3","7,8"
403,UNIVERSIDADE CATÓLICA DE BRASÍLIA,5,1,118424,ENGENHARIA CIVIL,5,53,5300108,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,77,16,9,6,0,"20,8","16,9","62,3","11,7","7,8"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,8434,ENGENHARIA CIVIL,2,26,2611606,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,10,2027,10,2027,203,188,0,15,0,"92,6","0,0","7,4","0,0","7,4"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,8434,ENGENHARIA CIVIL,2,26,2611606,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,10,2027,10,2027,203,152,1,35,0,"74,9","0,5","24,6","0,5","17,2"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,8434,ENGENHARIA CIVIL,2,26,2611606,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,10,2027,10,2027,203,137,0,15,0,"67,5","0,5","32,0","0,0","7,4"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,8434,ENGENHARIA CIVIL,2,26,2611606,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,10,2027,10,2027,203,133,1,3,0,"65,5","1,0","33,5","0,5","1,5"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,8434,ENGENHARIA CIVIL,2,26,2611606,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,10,2027,10,2027,203,124,0,9,0,"61,1","1,0","37,9","0,0","4,4"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,45883,ENGENHARIA DA COMPUTAÇÃO,2,26,2611606,1,1,0616E01,Engenharia de computação (DCN Computação),06,Computação e Tecnologias da Informação e Comunicação (TIC),2018,2018,6,2023,10,2027,77,73,0,4,0,"94,8","0,0","5,2","0,0","5,2"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,45883,ENGENHARIA DA COMPUTAÇÃO,2,26,2611606,1,1,0616E01,Engenharia de computação (DCN Computação),06,Computação e Tecnologias da Informação e Comunicação (TIC),2018,2019,6,2023,10,2027,77,67,0,6,0,"87,0","0,0","13,0","0,0","7,8"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,45883,ENGENHARIA DA COMPUTAÇÃO,2,26,2611606,1,1,0616E01,Engenharia de computação (DCN Computação),06,Computação e Tecnologias da Informação e Comunicação (TIC),2018,2020,6,2023,10,2027,77,60,0,7,0,"77,9","0,0","22,1","0,0","9,1"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,45883,ENGENHARIA DA COMPUTAÇÃO,2,26,2611606,1,1,0616E01,Engenharia de computação (DCN Computação),06,Computação e Tecnologias da Informação e Comunicação (TIC),2018,2021,6,2023,10,2027,77,58,0,2,0,"75,3","0,0","24,7","0,0","2,6"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,45883,ENGENHARIA DA COMPUTAÇÃO,2,26,2611606,1,1,0616E01,Engenharia de computação (DCN Computação),06,Computação e Tecnologias da Informação e Comunicação (TIC),2018,2022,6,2023,10,2027,77,51,1,6,0,"66,2","1,3","32,5","1,3","7,8"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,68518,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2,26,2611606,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,56,52,0,4,0,"92,9","0,0","7,1","0,0","7,1"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,68518,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2,26,2611606,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,56,42,0,10,0,"75,0","0,0","25,0","0,0","17,9"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,68518,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2,26,2611606,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,56,38,0,4,0,"67,9","0,0","32,1","0,0","7,1"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,68518,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2,26,2611606,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,56,35,0,3,0,"62,5","0,0","37,5","0,0","5,4"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,68518,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,2,26,2611606,1,1,0714E05,Engenharia de controle e automação,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,56,34,0,1,0,"60,7","0,0","39,3","0,0","1,8"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,68522,ENGENHARIA MECÂNICA,2,26,2611606,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,55,55,0,0,0,"100,0","0,0","0,0","0,0","0,0"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,68522,ENGENHARIA MECÂNICA,2,26,2611606,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,55,49,0,6,0,"89,1","0,0","10,9","0,0","10,9"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,68522,ENGENHARIA MECÂNICA,2,26,2611606,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,55,46,0,3,0,"83,6","0,0","16,4","0,0","5,5"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,68522,ENGENHARIA MECÂNICA,2,26,2611606,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,55,42,0,4,0,"76,4","0,0","23,6","0,0","7,3"
409,UNIVERSIDADE DE PERNAMBUCO,2,1,68522,ENGENHARIA MECÂNICA,2,26,2611606,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,55,41,0,1,0,"74,5","0,0","25,5","0,0","1,8"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,107402,ENGENHARIA ELÉTRICA,3,35,3550308,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,139,116,0,23,0,"83,5","0,0","16,5","0,0","16,5"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,107402,ENGENHARIA ELÉTRICA,3,35,3550308,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,139,85,2,29,0,"61,2","1,4","37,4","1,4","20,9"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,107402,ENGENHARIA ELÉTRICA,3,35,3550308,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,139,63,4,18,0,"45,3","4,3","50,4","2,9","12,9"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,107402,ENGENHARIA ELÉTRICA,3,35,3550308,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,139,44,7,12,0,"31,7","9,4","59,0","5,0","8,6"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,107402,ENGENHARIA ELÉTRICA,3,35,3550308,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,139,25,18,1,0,"18,0","22,3","59,7","12,9","0,7"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,114920,ENGENHARIA AMBIENTAL,3,35,3550308,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,8,4,3,1,0,"50,0","37,5","12,5","37,5","12,5"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,114920,ENGENHARIA AMBIENTAL,3,35,3550308,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,8,3,0,1,0,"37,5","37,5","25,0","0,0","12,5"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,114920,ENGENHARIA AMBIENTAL,3,35,3550308,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,8,2,1,0,0,"25,0","50,0","25,0","12,5","0,0"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,114920,ENGENHARIA AMBIENTAL,3,35,3550308,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,8,0,1,1,0,"0,0","62,5","37,5","12,5","12,5"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,114920,ENGENHARIA AMBIENTAL,3,35,3550308,1,1,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,8,0,0,0,0,"0,0","62,5","37,5","0,0","0,0"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,114924,ENGENHARIA CIVIL,3,35,3550308,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,236,184,2,50,0,"78,0","0,8","21,2","0,8","21,2"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,114924,ENGENHARIA CIVIL,3,35,3550308,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,236,127,1,56,0,"53,8","1,3","44,9","0,4","23,7"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,114924,ENGENHARIA CIVIL,3,35,3550308,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,236,84,9,34,0,"35,6","5,1","59,3","3,8","14,4"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,114924,ENGENHARIA CIVIL,3,35,3550308,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,236,61,6,17,0,"25,8","7,6","66,5","2,5","7,2"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,114924,ENGENHARIA CIVIL,3,35,3550308,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,236,26,33,2,0,"11,0","21,6","67,4","14,0","0,8"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1107867,ENGENHARIA DE PRODUÇÃO,3,35,3550308,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,121,86,0,35,0,"71,1","0,0","28,9","0,0","28,9"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1107867,ENGENHARIA DE PRODUÇÃO,3,35,3550308,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,121,61,1,24,0,"50,4","0,8","48,8","0,8","19,8"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1107867,ENGENHARIA DE PRODUÇÃO,3,35,3550308,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,121,38,1,22,0,"31,4","1,7","66,9","0,8","18,2"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1107867,ENGENHARIA DE PRODUÇÃO,3,35,3550308,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,121,31,1,6,0,"25,6","2,5","71,9","0,8","5,0"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1107867,ENGENHARIA DE PRODUÇÃO,3,35,3550308,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,121,14,16,1,0,"11,6","15,7","72,7","13,2","0,8"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1175418,ENGENHARIA MECÂNICA,3,35,3550308,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,161,130,0,31,0,"80,7","0,0","19,3","0,0","19,3"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1175418,ENGENHARIA MECÂNICA,3,35,3550308,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,161,102,0,28,0,"63,4","0,0","36,6","0,0","17,4"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1175418,ENGENHARIA MECÂNICA,3,35,3550308,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,161,58,1,43,0,"36,0","0,6","63,4","0,6","26,7"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1175418,ENGENHARIA MECÂNICA,3,35,3550308,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,161,44,1,13,0,"27,3","1,2","71,4","0,6","8,1"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1175418,ENGENHARIA MECÂNICA,3,35,3550308,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,161,30,12,2,0,"18,6","8,7","72,7","7,5","1,2"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1266717,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,523,347,0,176,0,"66,3","0,0","33,7","0,0","33,7"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1266717,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,523,204,0,143,0,"39,0","0,0","61,0","0,0","27,3"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1266717,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,523,158,5,41,0,"30,2","1,0","68,8","1,0","7,8"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1266717,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,523,139,13,6,0,"26,6","3,4","70,0","2,5","1,1"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1266717,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,523,85,44,10,0,"16,3","11,9","71,9","8,4","1,9"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1266722,ENGENHARIA AMBIENTAL,,,,1,2,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,401,260,0,141,0,"64,8","0,0","35,2","0,0","35,2"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1266722,ENGENHARIA AMBIENTAL,,,,1,2,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,401,154,1,105,0,"38,4","0,2","61,3","0,2","26,2"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1266722,ENGENHARIA AMBIENTAL,,,,1,2,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,401,120,6,28,0,"29,9","1,7","68,3","1,5","7,0"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1266722,ENGENHARIA AMBIENTAL,,,,1,2,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,401,91,21,8,0,"22,7","7,0","70,3","5,2","2,0"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1266722,ENGENHARIA AMBIENTAL,,,,1,2,0712E01,Engenharia ambiental,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,401,55,29,7,0,"13,7","14,2","72,1","7,2","1,7"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363742,ENGENHARIA CIVIL,,,,1,2,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,76,56,0,20,0,"73,7","0,0","26,3","0,0","26,3"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363742,ENGENHARIA CIVIL,,,,1,2,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,76,37,0,19,0,"48,7","0,0","51,3","0,0","25,0"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363742,ENGENHARIA CIVIL,,,,1,2,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,76,27,5,5,0,"35,5","6,6","57,9","6,6","6,6"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363742,ENGENHARIA CIVIL,,,,1,2,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,76,22,2,3,0,"28,9","9,2","61,8","2,6","3,9"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363742,ENGENHARIA CIVIL,,,,1,2,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,76,13,7,2,0,"17,1","18,4","64,5","9,2","2,6"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363743,ENGENHARIA ELÉTRICA,,,,1,2,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,53,37,0,16,0,"69,8","0,0","30,2","0,0","30,2"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363743,ENGENHARIA ELÉTRICA,,,,1,2,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,53,28,0,9,0,"52,8","0,0","47,2","0,0","17,0"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363743,ENGENHARIA ELÉTRICA,,,,1,2,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,53,24,2,2,0,"45,3","3,8","50,9","3,8","3,8"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363743,ENGENHARIA ELÉTRICA,,,,1,2,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,53,21,2,1,0,"39,6","7,5","52,8","3,8","1,9"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363743,ENGENHARIA ELÉTRICA,,,,1,2,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,53,12,6,3,0,"22,6","18,9","58,5","11,3","5,7"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363744,ENGENHARIA MECÂNICA,,,,1,2,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,43,36,0,7,0,"83,7","0,0","16,3","0,0","16,3"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363744,ENGENHARIA MECÂNICA,,,,1,2,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,43,26,0,10,0,"60,5","0,0","39,5","0,0","23,3"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363744,ENGENHARIA MECÂNICA,,,,1,2,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,43,17,2,7,0,"39,5","4,7","55,8","4,7","16,3"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363744,ENGENHARIA MECÂNICA,,,,1,2,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,43,11,5,1,0,"25,6","16,3","58,1","11,6","2,3"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363744,ENGENHARIA MECÂNICA,,,,1,2,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,43,4,5,2,0,"9,3","27,9","62,8","11,6","4,7"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363745,ENGENHARIA DE COMPUTAÇÃO,,,,1,2,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2018,5,2022,8,2025,25,20,0,5,0,"80,0","0,0","20,0","0,0","20,0"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363745,ENGENHARIA DE COMPUTAÇÃO,,,,1,2,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2019,5,2022,8,2025,25,14,0,6,0,"56,0","0,0","44,0","0,0","24,0"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363745,ENGENHARIA DE COMPUTAÇÃO,,,,1,2,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2020,5,2022,8,2025,25,7,0,7,0,"28,0","0,0","72,0","0,0","28,0"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363745,ENGENHARIA DE COMPUTAÇÃO,,,,1,2,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2021,5,2022,8,2025,25,4,2,1,0,"16,0","8,0","76,0","8,0","4,0"
417,UNIVERSIDADE CIDADE DE SÃO PAULO,4,1,1363745,ENGENHARIA DE COMPUTAÇÃO,,,,1,2,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2022,5,2022,8,2025,25,1,2,1,0,"4,0","16,0","80,0","8,0","4,0"
420,UNIVERSIDADE DE MARÍLIA,4,1,8686,ENGENHARIA CIVIL,3,35,3529005,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,36,35,1,0,0,"97,2","2,8","0,0","2,8","0,0"
420,UNIVERSIDADE DE MARÍLIA,4,1,8686,ENGENHARIA CIVIL,3,35,3529005,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,36,28,1,6,0,"77,8","5,6","16,7","2,8","16,7"
420,UNIVERSIDADE DE MARÍLIA,4,1,8686,ENGENHARIA CIVIL,3,35,3529005,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,36,18,0,10,0,"50,0","5,6","44,4","0,0","27,8"
420,UNIVERSIDADE DE MARÍLIA,4,1,8686,ENGENHARIA CIVIL,3,35,3529005,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,36,16,1,1,0,"44,4","8,3","47,2","2,8","2,8"
420,UNIVERSIDADE DE MARÍLIA,4,1,8686,ENGENHARIA CIVIL,3,35,3529005,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,36,6,8,2,0,"16,7","30,6","52,8","22,2","5,6"
420,UNIVERSIDADE DE MARÍLIA,4,1,8687,ENGENHARIA ELÉTRICA,3,35,3529005,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,16,16,0,0,0,"100,0","0,0","0,0","0,0","0,0"
